"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"Clinton County","IA","Clinton",815,667,-0.0288,-0.0318,-0.0315,9164
2020-01-31,"Allegany County","NY",,816,1297,0.0014,-0.011,0.0327,18254
2020-01-31,"Elko County","NV","Elko",817,1248,-0.0025,-0.0062,0.0119,12314
2020-01-31,"Warren County","MS","Vicksburg",818,857,0.0219,-0.0316,-0.1398,17015
2020-01-31,"Jessamine County","KY","Lexington-Fayette",819,1107,0.0258,0.0627,0.0249,11628
2020-01-31,"Loudon County","TN","Knoxville",820,1488,-0.0052,0.0419,0.1441,21029
2020-01-31,"Newaygo County","MI",,821,918,-0.0095,-0.028,-0.0059,2204
2020-01-31,"Laurens County","GA","Dublin",822,960,0.0162,0.0106,0.0937,15109
2020-01-31,"Curry County","NM","Clovis",823,855,-0.001,0.0057,-0.0878,4838
2020-01-31,"Delaware County","NY",,824,1531,-0.0136,-0.0227,0.0653,20601
2020-01-31,"Carroll County","NH",,825,1420,-0.0124,-0.0498,-0.0566,39613
2020-01-31,"Macoupin County","IL","St. Louis",826,896,-0.0121,-0.0011,-0.0069,1125
2020-01-31,"Beaufort County","NC","Washington",827,1070,0.0005,-0.0014,-0.0125,19150
2020-01-31,"Franklin County","VT","Burlington-South Burlington",828,1634,0.0075,0.0217,0.0485,4846
2020-01-31,"Oktibbeha County","MS","Starkville",829,904,0.0162,-0.0291,0.0076,2605
2020-01-31,"Noble County","IN","Kendallville",830,924,-0.0179,-0.0045,0.0114,16304
2020-01-31,"Osage County","OK","Tulsa",831,911,0.0156,-0.0135,-0.0158,15364
2020-01-31,"Stokes County","NC","Winston-Salem",832,1162,0.0082,-0.0141,0.0365,14346
2020-01-31,"Scott County","KY","Lexington-Fayette",833,1086,-0.0283,-0.0156,0.0256,13161
2020-01-31,"Douglas County","NV","Gardnerville Ranchos",834,1824,-0.0208,-0.0233,0.0203,23505
2020-01-31,"Hoke County","NC","Fayetteville",835,1117,-0.0041,0.0049,0.0512,19095
2020-01-31,"Hopkins County","KY","Madisonville",836,799,0.0093,0.0005,0.0069,15252
2020-01-31,"Lincoln Parish","LA","Ruston",837,914,-0.0064,-0.0503,-0.0639,12676
2020-01-31,"Chesterfield County","SC",,838,990,0.0017,-0.0013,-0.0244,5912
2020-01-31,"Mifflin County","PA","Lewistown",839,989,0.0031,0.0241,0.0805,11252
2020-01-31,"Richmond County","NC","Rockingham",840,959,0.0188,0.0238,0.0353,15361
2020-01-31,"Kay County","OK","Ponca City",841,685,0.0086,-0.0316,-0.0988,16468
2020-01-31,"Henderson County","KY","Evansville",842,852,-0.0014,0.024,0.0314,14296
2020-01-31,"Warren County","IA","Des Moines-West Des Moines",843,1086,-0.0188,-0.0324,-0.0526,19839
2020-01-31,"Goodhue County","MN","Red Wing",844,1022,-0.0289,-0.0143,-0.1766,2872
2020-01-31,"Iron County","UT","Cedar City",845,1057,-0.002,-0.0205,0.0047,5729
2020-01-31,"Lawrence County","IN","Bedford",846,904,-0.0045,-0.0221,0.0119,18255
2020-01-31,"Buffalo County","NE","Kearney",847,1196,0.0184,-0.0272,0.0245,15704
2020-01-31,"Fayette County","WV","Beckley",848,756,-0.001,-0.0014,-0.0134,17748
2020-01-31,"Lincoln County","OR","Newport",849,1569,0.0158,0.0392,0.0749,25744
2020-01-31,"Medina County","TX","San Antonio-New Braunfels",850,1314,0.0184,0.0114,0.0238,12538
2020-01-31,"Perry County","PA","Harrisburg-Carlisle",851,891,-0.0005,-0.0525,-0.1583,15998
2020-01-31,"Auglaize County","OH","Wapakoneta",852,963,-0.004,-0.0002,0.0484,15974
2020-01-31,"Huntingdon County","PA","Huntingdon",853,968,0.0047,0.0022,0.019,13472
2020-01-31,"Logan County","OH","Bellefontaine",854,939,0.0049,-0.0008,0.0238,17960
2020-01-31,"Pittsburg County","OK","McAlester",855,799,0.0089,-0.0421,-0.001,16188
2020-01-31,"Baldwin County","GA","Milledgeville",856,933,0.0122,0.0318,0.0792,15272
2020-01-31,"Calaveras County","CA",,857,1594,0.0017,0.0195,0.0383,25375
2020-01-31,"Colquitt County","GA","Moultrie",858,1018,-0.0035,-0.0006,0.0173,6726
2020-01-31,"Vance County","NC","Henderson",859,811,0.0049,0.0198,0.0051,13243
2020-01-31,"Polk County","TX",,860,1065,0.0242,-0.012,-0.1326,20325
2020-01-31,"Tazewell County","VA","Bluefield",861,1080,-0.0271,-0.0341,0.0212,14684
2020-01-31,"Bedford County","TN","Shelbyville",862,1135,0.0082,0.0005,0.0336,16857
2020-01-31,"Stephens County","OK","Duncan",863,618,-0.0036,-0.0265,-0.0511,16966
2020-01-31,"McDowell County","NC","Marion",864,1113,-0.0083,0.0089,-0.0081,11414
2020-01-31,"Union County","PA","Lewisburg",865,1153,0.0254,-0.0269,-0.0141,13700
2020-01-31,"Brown County","OH","Cincinnati",866,981,0.0116,0.0127,0.0435,9476
2020-01-31,"Lincoln County","SD","Sioux Falls",867,1199,0.0033,0.0333,-0.0208,8118
2020-01-31,"Whitman County","WA","Pullman",868,1251,0.0085,0.014,-0.0269,11840
2020-01-31,"Monroe County","WI",,869,924,0.0065,0.0405,0.064,1506
2020-01-31,"Monroe County","TN",,870,994,-0.0095,-0.0588,-0.0162,14768
2020-01-31,"Beltrami County","MN","Bemidji",871,1036,0.0114,-0.0331,-0.0615,16411
2020-01-31,"Shelby County","IN","Indianapolis-Carmel-Anderson",872,877,-0.0229,-0.0466,-0.0699,17378
2020-01-31,"Callaway County","MO","Jefferson City",873,772,-0.0168,0.0045,-0.0204,17057
2020-01-31,"Polk County","WI",,874,1076,0.0108,0.0703,0.0722,4000
2020-01-31,"Douglas County","WI","Duluth",875,992,0.0023,-0.0051,0.0682,2293
2020-01-31,"Cerro Gordo County","IA","Mason City",876,759,-0.0022,-0.0115,0.0712,15918
2020-01-31,"Camden County","MO",,877,933,-0.0086,-0.0586,-0.0435,44766
2020-01-31,"Nye County","NV","Pahrump",878,1149,0.0034,0.0224,0.0121,12006
2020-01-31,"Hancock County","MS","Gulfport-Biloxi-Pascagoula",879,938,-0.0121,-0.0718,-0.0783,18502
2020-01-31,"Dallas County","AL","Selma",880,805,0.0056,0.0099,0.0303,12219
2020-01-31,"Sweetwater County","WY","Rock Springs",881,909,-0.0086,-0.06,-0.0078,12232
2020-01-31,"Chilton County","AL","Birmingham-Hoover",882,946,-0.0054,-0.0043,0.0054,12436
2020-01-31,"Highland County","OH",,883,943,0.0029,-0.0179,0.0231,14439
2020-01-31,"Charlottesville City","VA","Charlottesville",884,1600,0.0134,0.029,0.029,15113
2020-01-31,"Miller County","AR","Texarkana",885,809,0.0089,0.0502,-0.0063,13608
2020-01-31,"McKean County","PA","Bradford",886,893,0.0156,-0.0198,0.003,13684
2020-01-31,"Nelson County","KY","Bardstown",887,921,0.0072,0.0113,-0.0069,16646
2020-01-31,"Susquehanna County","PA",,888,1121,0.0099,0.0136,0.009,3045
2020-01-31,"Waller County","TX","Houston-The Woodlands-Sugar Land",889,1333,0.0176,0.0361,0.0424,12056
2020-01-31,"Sanilac County","MI",,890,861,-0.0049,-0.019,-0.0005,3714
2020-01-31,"Danville City","VA","Danville",891,666,-0.0222,-0.0115,-0.0414,13404
2020-01-31,"Habersham County","GA","Cornelia",892,1310,-0.0095,0.0171,0.041,14680
2020-01-31,"Orleans County","NY","Rochester",893,1268,-0.0091,-0.0273,-0.0065,14381
2020-01-31,"Butler County","MO","Poplar Bluff",894,750,-0.0078,-0.0179,-0.0011,16042
2020-01-31,"Burnet County","TX",,895,1263,-0.0278,0.0222,0.0028,20138
2020-01-31,"Muscatine County","IA","Muscatine",896,757,0.001,-0.0035,-0.027,15350
2020-01-31,"Fulton County","OH","Toledo",897,1011,0.0081,0.0108,0.0481,12284
2020-01-31,"Wayne County","WV","Huntington-Ashland",898,800,0.0075,0.002,-0.0088,14315
2020-01-31,"Bryan County","OK","Durant",899,901,0.022,0.0335,-0.0082,10732
2020-01-31,"Jackson County","IN","Seymour",900,996,0.0055,-0.023,0.0358,15090
2020-01-31,"Holmes County","OH",,901,977,0.0189,0.0021,-0.0235,11657
2020-01-31,"Preble County","OH",,902,1025,-0.0087,0.0017,0.0375,14540
2020-01-31,"De Kalb County","IN","Auburn",903,897,-0.028,0.0171,0.0115,14864
2020-01-31,"Pettis County","MO","Sedalia",904,749,-0.0292,-0.0343,0.0279,17860
2020-01-31,"Wyoming County","NY",,905,1356,-0.0007,-0.0275,0.0154,14843
2020-01-31,"Greene County","AR","Paragould",906,748,0.0175,0.0153,-0.0325,7272
2020-01-31,"Shelby County","KY","Louisville/Jefferson County",907,1102,-0.009,0.0135,0.0505,8828
2020-01-31,"Clinton County","OH","Wilmington",908,967,-0.0068,-0.011,0.0237,12488
2020-01-31,"Shenandoah County","VA",,909,906,-0.0028,0.0037,-0.1122,19758
2020-01-31,"Tioga County","PA",,910,1113,0.0169,0.0346,0.0979,16550
2020-01-31,"Shawano County","WI","Shawano",911,989,-0.0214,0.0063,0.0491,2650
2020-01-31,"Lawrence County","TN","Lawrenceburg",912,1028,0.0282,0.0396,0.0736,14560
2020-01-31,"Marinette County","WI","Marinette",913,912,0.0143,0.0414,0.0496,1762
2020-01-31,"Union County","AR","El Dorado",914,809,0.0296,0.0083,0.0319,12937
2020-01-31,"Tallapoosa County","AL","Alexander City",915,963,0.003,0.015,0.0052,19203
2020-01-31,"Suwannee County","FL",,916,1342,0.0112,0.0125,0.0226,9016
2020-01-31,"Delaware County","OK",,917,962,0.0113,0.0401,0.0768,13825
2020-01-31,"Polk County","GA","Cedartown",918,1195,0.0099,0.0086,0.0667,14648
2020-01-31,"Ottawa County","OH","Port Clinton",919,1159,-0.0106,-0.0129,0.0192,23913
2020-01-31,"Wharton County","TX","El Campo",920,1193,0.0123,0.0041,-0.0514,11785
2020-01-31,"Mayes County","OK",,921,907,0.0222,-0.0048,-0.0053,10772
2020-01-31,"Davie County","NC","Winston-Salem",922,1266,0.0019,0.0149,0.0271,15019
2020-01-31,"Okanogan County","WA",,923,1461,0.0153,0.0162,0.0927,14640
2020-01-31,"Franklin County","TN","Tullahoma-Manchester",924,1028,-0.0073,0.0203,0.0461,16666
2020-01-31,"Pierce County","WI","Minneapolis-St. Paul-Bloomington",925,1145,0.0064,0.0043,0.1038,2778
2020-01-31,"Kittitas County","WA","Ellensburg",926,1378,-0.0053,-0.0335,-0.0232,18058
2020-01-31,"Bonner County","ID","Sandpoint",927,1353,-0.0117,-0.0481,0.0585,24105
2020-01-31,"Mercer County","OH","Celina",928,1049,0.0109,0.0033,0.0346,14265
2020-01-31,"Levy County","FL",,929,1324,0.0053,0.0051,0.0495,9589
2020-01-31,"Campbell County","TN","Knoxville",930,960,-0.0184,-0.0342,0.0094,15195
2020-01-31,"Pasquotank County","NC","Elizabeth City",931,947,-0.0094,0.0101,0.0513,16474
2020-01-31,"Marshall County","IA","Marshalltown",932,863,0.0182,0.025,-0.0007,13979
2020-01-31,"Howell County","MO","West Plains",933,816,-0.0144,-0.0061,0.0138,3715
2020-01-31,"Jackson County","NC","Cullowhee",934,1001,-0.0082,-0.031,-0.1298,13748
2020-01-31,"Rio Arriba County","NM","Española",935,1150,0.0063,-0.036,-0.014,1499
2020-01-31,"Ravalli County","MT",,936,1206,0.0259,-0.0045,0.0742,19415
2020-01-31,"Fremont County","WY","Riverton",937,984,0.0033,0.0661,0.0859,11882
2020-01-31,"Champaign County","OH","Urbana",938,988,-0.0041,-0.0075,0.0174,14731
2020-01-31,"Okmulgee County","OK","Tulsa",939,831,-0.0019,-0.0158,0.0211,11854
2020-01-31,"Okeechobee County","FL","Okeechobee",940,1371,0.0044,0.0265,-0.0078,9160
2020-01-31,"Warren County","TN","McMinnville",941,578,-0.01,-0.0662,-0.2275,13670
2020-01-31,"Knox County","ME",,942,1403,-0.0041,-0.016,0.0372,16472
2020-01-31,"Murray County","GA","Dalton",943,1203,-0.004,0.0029,0.073,10511
2020-01-31,"Person County","NC","Durham-Chapel Hill",944,1058,0.0211,0.0344,-0.0232,13149
2020-01-31,"Floyd County","KY",,945,800,0.0071,-0.0257,-0.027,6363
2020-01-31,"Marion County","IL","Centralia",946,905,-0.0074,-0.0233,-0.0219,1399
2020-01-31,"Essex County","NY",,947,1724,-0.002,-0.0118,0.0297,22468
2020-01-31,"Upshur County","TX","Longview",948,1361,0.0165,0.0407,0.0826,7140
2020-01-31,"Clinton County","PA","Lock Haven",949,906,-0.0114,-0.0094,-0.004,14051
2020-01-31,"Scott County","MO","Sikeston",950,829,0.0178,0.0282,0.0395,9515
2020-01-31,"Mower County","MN","Austin",951,764,-0.0016,-0.0249,-0.0767,15733
2020-01-31,"Hendry County","FL","Clewiston",952,1353,0.0064,-0.0013,-0.0324,7927
2020-01-31,"Cheatham County","TN","Nashville-Davidson--Murfreesboro--Franklin",953,1338,0.0022,-0.0234,0.0559,16058
2020-01-31,"Defiance County","OH","Defiance",954,947,0.0052,0.0031,0.0357,14585
2020-01-31,"Cass County","IN","Logansport",955,814,-0.0236,-0.015,0.0146,13647
2020-01-31,"Livingston County","IL","Pontiac",956,1154,0.0199,0.0314,0.1013,12512
2020-01-31,"Colleton County","SC",,957,1226,0.0005,-0.0122,-0.0027,8532
2020-01-31,"Jefferson County","IL","Mount Vernon",958,1008,-0.0069,-0.0086,0.0137,1445
2020-01-31,"Waldo County","ME",,959,1220,-0.0021,-0.0115,-0.0354,6873
2020-01-31,"Greene County","PA",,960,972,-0.0068,-0.0245,0.0083,1065
2020-01-31,"Lawrence County","MO",,961,841,-0.0021,0.0452,0.0602,14704
2020-01-31,"Chippewa County","MI","Sault Ste. Marie",962,868,-0.0188,-0.0235,0.0103,1738
2020-01-31,"Knox County","IN","Vincennes",963,884,0.0055,0.0034,0.0461,13379
2020-01-31,"Cooke County","TX","Gainesville",964,1298,-0.0039,0.0049,-0.0342,12642
2020-01-31,"Douglas County","WA","Wenatchee",965,1566,-0.0013,-0.0391,-0.0323,12712
2020-01-31,"Fayette County","TN","Memphis",966,1301,-0.0289,-0.0475,0.0931,15612
2020-01-31,"Yadkin County","NC","Winston-Salem",967,1073,0.0123,-0.0185,0.0493,4811
2020-01-31,"Amador County","CA",,968,1367,-0.0159,-0.0688,-0.0418,15717
2020-01-31,"Caldwell County","TX","Austin-Round Rock",969,1289,0.012,0.0378,0.0038,10024
2020-01-31,"Putnam County","IN","Indianapolis-Carmel-Anderson",970,991,-0.0009,-0.0411,0.003,13050
2020-01-31,"Erath County","TX","Stephenville",971,1078,-0.0009,-0.0207,-0.0143,12274
2020-01-31,"Manassas City","VA","Washington-Arlington-Alexandria",972,1703,0.0063,0.0183,0.0325,14112
2020-01-31,"Isanti County","MN","Minneapolis-St. Paul-Bloomington",973,1367,0.0005,0.0117,0.0299,15614
2020-01-31,"Talbot County","MD","Easton",974,1583,-0.0203,-0.0162,0.0065,17048
2020-01-31,"Covington County","AL",,975,914,0.0278,0.0321,0.0442,13490
2020-01-31,"Clinton County","IL","St. Louis",976,1091,-0.0067,-0.0294,0.0398,13837
2020-01-31,"Oconto County","WI","Green Bay",977,913,-0.014,0.0203,0.0243,1276
2020-01-31,"Williams County","OH",,978,914,0.0235,0.0028,0.0266,14741
2020-01-31,"Warren County","VA","Washington-Arlington-Alexandria",979,1162,-0.0198,-0.0125,-0.0437,14462
2020-01-31,"Madison County","ID","Rexburg",980,1001,-0.0176,-0.0178,0.0217,7436
2020-01-31,"Newberry County","SC","Newberry",981,1199,0.0154,-0.0058,0.0916,5417
2020-01-31,"Pontotoc County","OK","Ada",982,809,0.029,0.0252,0,12637
2020-01-31,"Latah County","ID","Moscow",983,943,-0.0043,-0.0387,-0.062,1144
2020-01-31,"Calloway County","KY","Murray",984,877,-0.0103,-0.0347,-0.023,4868
2020-01-31,"Huntington County","IN","Huntington",985,868,0.02,0.0091,0.0117,14491
2020-01-31,"Graves County","KY","Mayfield",986,818,-0.0259,-0.0286,-0.0061,8278
2020-01-31,"Delta County","MI","Escanaba",987,979,0.011,0.034,0.0273,6675
2020-01-31,"Fulton County","IL","Canton",988,927,0.0198,0.017,0.0008,1011
2020-01-31,"Alcorn County","MS","Corinth",989,909,-0.0133,-0.0003,0.0626,10790
2020-01-31,"Clatsop County","OR","Astoria",990,1519,0.0013,0.0021,0.0143,20109
2020-01-31,"Monroe County","MS",,991,867,0.0023,0.0253,0.0319,9280
2020-01-31,"Greenup County","KY","Huntington-Ashland",992,866,-0.0038,0.004,-0.0247,7868
2020-01-31,"Miami County","IN","Peru",993,825,-0.0016,-0.0021,0.0181,12364
2020-01-31,"Boone County","AR","Harrison",994,871,-0.0034,-0.0014,-0.0215,5928
2020-01-31,"Coshocton County","OH","Coshocton",995,894,0.0022,-0.011,-0.0027,13645
2020-01-31,"Gloucester County","VA","Virginia Beach-Norfolk-Newport News",996,1229,-0.0172,-0.0414,-0.0343,17927
2020-01-31,"Jasper County","IA","Newton",997,921,0.0072,0.0187,-0.024,14505
2020-01-31,"Addison County","VT",,998,1650,-0.004,0.0051,0.0359,1628
2020-01-31,"Finney County","KS","Garden City",999,975,0.0091,0.0213,0.0127,10111
2020-01-31,"Logan County","WV","Logan",1000,758,-0.0044,-0.0237,-0.0304,10225
2020-01-31,"Dodge County","NE","Fremont",1001,959,-0.0025,0.0041,0.0376,13863
2020-01-31,"Independence County","AR","Batesville",1002,807,-0.0155,0.0373,-0.0213,5319
2020-01-31,"Houghton County","MI","Houghton",1003,961,-0.0107,0.0021,-0.0599,1497
2020-01-31,"Steele County","MN","Owatonna",1004,1151,-0.0068,0.0138,0.0071,14054
2020-01-31,"Summit County","UT","Summit Park",1005,2689,-0.0097,-0.0524,-0.0483,35173
2020-01-31,"Ware County","GA","Waycross",1006,1014,0.0208,0.0196,0.121,12645
2020-01-31,"Cowley County","KS","Arkansas City-Winfield",1007,784,-0.0045,-0.0239,0.0274,13168
2020-01-31,"Albany County","WY","Laramie",1008,1069,-0.0084,0.0276,0.0847,12119
2020-01-31,"Hale County","TX","Plainview",1009,1121,-0.0062,-0.0376,0.0311,2791
2020-01-31,"Webster County","MO","Springfield",1010,865,0.0072,0.0266,0.0767,15663
2020-01-31,"Scotland County","NC","Laurinburg",1011,985,0.025,0.0959,-0.0626,9376
2020-01-31,"Perry County","OH","Columbus",1012,853,0.0123,0.0138,0.0345,10521
2020-01-31,"Lee County","IL","Dixon",1013,748,0.0055,0.0098,-0.0395,13527
2020-01-31,"Oneida County","WI",,1014,887,0.0277,0.0333,-0.0653,2838
2020-01-31,"Saint Bernard Parish","LA","New Orleans-Metairie",1015,1009,0.0009,-0.0004,-0.0569,1220
2020-01-31,"Lee County","IA","Fort Madison-Keokuk",1016,808,0.0068,0.011,-0.0227,13371
2020-01-31,"Prince George County","VA","Richmond",1017,1309,-0.013,-0.0211,-0.008,10809
2020-01-31,"Jasper County","TX",,1018,1245,0.003,-0.0052,0.0082,3880
2020-01-31,"Cocke County","TN","Newport",1019,938,-0.0156,-0.0416,0.0215,12469
2020-01-31,"Whitley County","KY","London",1020,870,0.0102,0.0073,0.0249,4335
2020-01-31,"Wapello County","IA","Ottumwa",1021,796,0.0094,-0.0041,-0.0284,13327
2020-01-31,"Clark County","KY","Lexington-Fayette",1022,929,0.0274,0.0647,-0.0322,12408
2020-01-31,"Barry County","MO",,1023,868,-0.0012,0.0103,0.0675,12992
2020-01-31,"Morgan County","IL","Jacksonville",1024,977,0.0006,0.0123,0.0418,4338
2020-01-31,"Greenbrier County","WV",,1025,881,-0.0063,0.0221,0.0373,16264
2020-01-31,"Montgomery County","KS","Coffeyville",1026,779,0.0127,-0.0011,0.0144,13823
2020-01-31,"Carlton County","MN","Duluth",1027,1321,0.0019,-0.0117,0.0037,1946
2020-01-31,"Isle of Wight County","VA","Virginia Beach-Norfolk-Newport News",1028,1304,-0.0109,0.0007,-0.0185,16419
2020-01-31,"Bladen County","NC",,1029,988,-0.0104,-0.0067,0.0422,9592
2020-01-31,"Hopkins County","TX","Sulphur Springs",1030,1251,-0.0149,-0.0014,-0.0177,22515
2020-01-31,"Hill County","TX",,1031,1315,-0.0034,0.0319,0.0436,7015
2020-01-31,"Howard County","TX","Big Spring",1032,1199,0.0166,-0.0159,-0.0166,12708
2020-01-31,"Clarendon County","SC",,1033,997,-0.0015,-0.0313,-0.0083,11749
2020-01-31,"Madison County","NE","Norfolk",1034,932,0.0053,0.0663,-0.0245,11764
2020-01-31,"De Soto County","FL","Arcadia",1035,1388,0.0118,0.0143,-0.0012,7337
2020-01-31,"Morrow County","OH","Columbus",1036,1029,0.0011,-0.0393,0.0148,11389
2020-01-31,"Panola County","MS",,1037,912,-0.002,0.0328,-0.0054,9025
2020-01-31,"Harvey County","KS","Wichita",1038,849,0.03,-0.0036,-0.0273,12503
2020-01-31,"McClain County","OK","Oklahoma City",1039,1110,0.0176,0.0144,0.0939,9550
2020-01-31,"Putnam County","OH",,1040,982,-0.0106,-0.0051,0.0475,7516
2020-01-31,"Lincoln County","ME",,1041,1372,-0.0181,-0.0322,0.0078,12504
2020-01-31,"Williamsburg County","SC",,1042,1089,-0.0218,-0.0126,0.0301,9325
2020-01-31,"Adams County","IN","Decatur",1043,958,-0.0147,-0.0716,0.0619,11023
2020-01-31,"Geary County","KS","Junction City",1044,842,-0.0022,0.0173,-0.0352,10551
2020-01-31,"Lawrence County","AL","Decatur",1045,866,-0.0006,-0.0074,-0.0589,9092
2020-01-31,"Lincoln County","OK","Oklahoma City",1046,863,0.0108,0.008,0.01,10879
2020-01-31,"Effingham County","IL","Effingham",1047,1124,-0.001,-0.0062,0.0454,11995
2020-01-31,"Chambers County","AL","Valley",1048,875,0.0209,0.0235,0.0294,13249
2020-01-31,"Macon County","NC",,1049,1236,-0.0064,-0.0179,0.0046,24309
2020-01-31,"Dare County","NC","Kill Devil Hills",1050,1569,0.0198,0.0589,0.1084,42120
2020-01-31,"Fannin County","TX","Bonham",1051,1218,0.0102,-0.0357,-0.03,11605
2020-01-31,"Ford County","KS","Dodge City",1052,841,0.0012,0.0051,0.0248,9459
2020-01-31,"Washington County","TX","Brenham",1053,1369,0.0198,0.0578,0.1138,10531
2020-01-31,"Sioux County","IA",,1054,948,0.0199,0.0217,0.0021,11313
2020-01-31,"Preston County","WV","Morgantown",1055,896,0.008,0.0169,-0.0036,13023
2020-01-31,"Gibson County","IN",,1056,981,0.0132,-0.0067,0.0845,13254
2020-01-31,"Jasper County","IN","Chicago-Naperville-Elgin",1057,1116,-0.0076,0.0079,0.0741,11730
2020-01-31,"Kendall County","TX","San Antonio-New Braunfels",1058,1722,0.0056,0.0226,0.0666,13786
2020-01-31,"Lafayette County","MO","Kansas City",1059,857,0.0007,0.0271,0.0324,14671
2020-01-31,"Marion County","IA","Pella",1060,941,0.0049,0.0091,-0.0845,12737
2020-01-31,"Jackson County","OH","Jackson",1061,946,0.0286,-0.0035,0.034,10690
2020-01-31,"Morrison County","MN",,1062,1328,0.0287,0.0352,0.0651,14587
2020-01-31,"Greene County","IN",,1063,858,-0.01,-0.0093,0.0323,12519
2020-01-31,"Louisa County","VA",,1064,1405,0.0171,0.0142,0.0212,14936
2020-01-31,"McCurtain County","OK",,1065,811,0.003,-0.0054,-0.0093,8163
2020-01-31,"Botetourt County","VA","Roanoke",1066,1244,0.0123,-0.0114,-0.0002,15770
2020-01-31,"Huron County","MI",,1067,858,-0.0067,-0.027,-0.009,1730
2020-01-31,"Caroline County","MD",,1068,1432,0.009,0.0142,-0.0042,11451
2020-01-31,"Coos County","NH","Berlin",1069,1302,-0.0103,-0.0217,0.1057,18906
2020-01-31,"Taos County","NM","Taos",1070,1200,-0.0074,-0.0199,0.0061,3089
2020-01-31,"Hot Spring County","AR","Malvern",1071,850,0.0109,0.0421,0.0864,10678
2020-01-31,"Wabash County","IN","Wabash",1072,865,0.0025,0.0005,0.0102,12103
2020-01-31,"Sumter County","GA","Americus",1073,998,0.007,-0.0193,0.0409,9510
2020-01-31,"Oconee County","GA","Athens-Clarke County",1074,1464,-0.0219,-0.0246,-0.0036,18435
2020-01-31,"Miami County","KS","Kansas City",1075,1023,0.0186,0.0171,-0.0265,13346
2020-01-31,"Schoharie County","NY","Albany-Schenectady-Troy",1076,1525,-0.0085,-0.0162,0.0398,10828
2020-01-31,"Mecklenburg County","VA",,1077,1048,0.0096,0.0463,0.1111,16143
2020-01-31,"Emmet County","MI",,1078,1085,-0.022,-0.0344,-0.0208,3048
2020-01-31,"McDonough County","IL","Macomb",1079,726,0.0032,0.0258,-0.0255,8515
2020-01-31,"Uintah County","UT","Vernal",1080,868,-0.0108,0.0193,0.0147,10240
2020-01-31,"Jefferson County","IN","Madison",1081,911,-0.0028,-0.029,0.025,11755
2020-01-31,"Petersburg City","VA","Richmond",1082,946,-0.0018,-0.0034,0.0259,12320
2020-01-31,"Titus County","TX","Mount Pleasant",1083,1255,-0.006,-0.0129,-0.014,9072
2020-01-31,"Henry County","TN","Paris",1084,964,0.0223,0.0392,0.0551,11736
2020-01-31,"Leflore County","MS","Greenwood",1085,884,-0.0119,-0.016,0.0022,8685
2020-01-31,"Platte County","NE","Columbus",1086,930,0.0011,-0.0313,-0.1558,11523
2020-01-31,"Claiborne County","TN",,1087,944,-0.0148,-0.0134,0.0267,11919
2020-01-31,"Smyth County","VA",,1088,908,-0.0157,-0.0815,-0.0056,10400
2020-01-31,"Hardin County","OH",,1089,910,0.0046,-0.0186,0.0243,8421
2020-01-31,"Harris County","GA","Columbus",1090,1287,-0.012,0.0043,0.0418,14258
2020-01-31,"Brookings County","SD","Brookings",1091,947,-0.0185,0.0284,-0.0339,10274
2020-01-31,"Knox County","KY","London",1092,821,-0.0197,-0.0248,0.0041,7828
2020-01-31,"Bee County","TX","Beeville",1093,1283,0.0024,-0.0053,0.0184,2305
2020-01-31,"Ottawa County","OK","Miami",1094,816,-0.0006,0.0013,0.0358,10087
2020-01-31,"Rhea County","TN","Dayton",1095,948,-0.0252,-0.0286,0.0076,10967
2020-01-31,"Obion County","TN","Union City",1096,908,0.0026,0.0287,0.0927,11193
2020-01-31,"Franklin County","AL",,1097,812,-0.0053,-0.0407,-0.0559,10405
2020-01-31,"Daviess County","IN","Washington",1098,938,-0.013,-0.0243,0.0632,10949
2020-01-31,"Muhlenberg County","KY","Central City",1099,818,0.0097,0.0102,0.0035,5266
2020-01-31,"Juneau Borough","AK","Juneau",1100,1885,-0.0201,-0.002,0.047,9554
2020-01-31,"Caledonia County","VT",,1101,1365,0.0123,-0.019,-0.0313,1954
2020-01-31,"Polk County","MO","Springfield",1102,854,0.0058,0.0592,0.0564,12785
2020-01-31,"Delta County","CO",,1103,1518,0.0075,0.0049,0.0495,7975
2020-01-31,"Clare County","MI",,1104,848,-0.0014,0.0077,0.0147,2540
2020-01-31,"Marion County","AL",,1105,813,-0.0107,-0.0241,-0.0224,9165
2020-01-31,"Franklin County","ME",,1106,1251,0.0175,0.0216,0.0256,7761
2020-01-31,"Marshall County","TN","Lewisburg",1107,1129,-0.0048,-0.0014,-0.0103,12000
2020-01-31,"Cass County","TX",,1108,1135,-0.0084,0.0054,0.0057,10784
2020-01-31,"Logan County","IL","Lincoln",1109,921,0.0018,-0.0003,-0.0199,1043
2020-01-31,"Bryan County","GA","Savannah",1110,1337,-0.0052,-0.0071,-0.0185,16795
2020-01-31,"Montgomery County","IL",,1111,925,0.0078,0.025,0.044,1730
2020-01-31,"Wayne County","GA","Jesup",1112,951,0.0057,0.0094,0.0277,8409
2020-01-31,"Garrett County","MD",,1113,977,0.0024,0.0157,-0.1261,16147
2020-01-31,"Stoddard County","MO",,1114,822,0.0112,0.049,0.0135,11565
2020-01-31,"Lumpkin County","GA",,1115,1211,-0.0102,-0.0321,-0.0416,12410
